LAWRENCIUM	Métal pur de cet élément.
LEADERSHIP	Autorité exercée par une personne ou groupe de personnes sur un groupe qu’elle ou il représente.
LEISHMANIA	Protozoaire de l'ordre des Zooflagellés, parasite intracellulaire des cellules endothéliales ou des leucocytes du sang.
LEMMATISER	Faire passer de la forme fléchie à la forme non fléchie (lemme).
LEMNISCATE	Courbe plane en forme de 8.
LENTICELLE	Tache rousse et ovale de l’épiderme.
LENTIFORME	Synonyme de lenticulaire.
LENTIVIRUS	Genre de la famille des rétrovirus ayant pour caractéristiques essentielles d’avoir une longue période d’incubation et d’être cytopathogène, autrement dit ils tuent les cellules qu’ils infectent.
LEPTONIQUE	Qui concerne les leptons.
LEPTOSPIRE	Une bactérie bien spiralée, flexible, très mobile, avec des extrémités en crochet et un flagelle périplasmatique, sans spores, souvent présente dans les reins et l'urine, pouvant être l'agent d'une des leptospiroses.
LESBOPHOBE	Relatif à de l’aversion pour l’homosexualité féminine ou une attitude hostile à l’encontre des lesbiennes.
LESSIVABLE	Que l’on peut lessiver sans risque de détérioration.
LESSIVEUSE	Celle qui est chargée du lessivage .
LEUCOBRYUM	Nom vernaculaire de mousses (bryophytes) de la famille des leucobryacées.
LEUCODERME	Blanc de peau.
LIAISONNER	Remplir les joints avec du mortier.
LIANESCENT	Qualifie une plante ayant de telles caractères.
LIBELLISTE	Auteur d’un libelle, faiseur de libelles.
LIBERTAIRE	Anarchiste.
LIBIDINEUX	Jouisseur.
LICENCIEUX	Qui fait preuve de licence, qui est déréglé, désordonné, contraire à la pudeur.
LICITATION	Vente, au plus offrant et dernier enchérisseur, d’une maison, d’un héritage qui appartient en commun à plusieurs cohéritiers ou copropriétaires.
LICITEMENT	D’une manière licite, légalement.
LIEUTENANT	Auxiliaire.
LIGNEROLLE	Commune du canton de Vaud en Suisse.
LIGNIFIANT	Qui produit le bois.
LIMITATION	Action de limiter.
LIMITROPHE	Qui est sur les limites d’un pays, d’une région.
LIMNOLOGIE	Science des eaux superficielles continentales ou intérieures (eau douce ou salée, stagnante ou mouvante, dans les lacs, rivières, marécages…).
LIMONADIER	Cafetier.
LIMOUGEAUD	Relatif à la ville de Limoges, en France, ou à ses habitants.
LIMOUSINER	Faire du limousinage, assembler.
LINGUATULE	Nom usuel de Porocephalus armillatus arachnide ayant l'aspect d'un ver, dont les larves sont susceptible de parasiter l'Homme.
LIPOCHROME	Canari dont le plumage, dépourvu de mélanine, doit ses teintes éclatantes aux pigments du même nom.
LIPOGRAMME	Texte d’où sont délibérément exclues certaines lettres de l’alphabet.
LIPOMATOSE	Maladie caractérisée par l’apparition de lipomes.
LIPOTHYMIE	Malaise sans perte de connaissance, ou avec perte de connaissance partielle.
LIQUIDABLE	Qui peut ou doit être liquidé.
LIQUIDATIF	Qui a la qualité de liquider une succession, une communauté, une société.
LIQUORISTE	Personne qui fait et vend des liqueurs.
LITHOLOGIE	Partie de l’histoire naturelle qui a les pierres pour objet.
LITHOPHAGE	Synonyme de datte de mer (espèce d’animaux).
LITHOPHYTE	Production marine qui tient de la pierre par sa dureté et de la plante par sa forme.
LITHOTOMIE	Opération par laquelle on coupait et on divisait la pierre dans la vessie au moyen du lithotome.
LITUANIENS	Peuple balte qui vit essentiellement en Lituanie.
LITURGIQUE	Relatif à la liturgie.
LITURGISTE	Personne qui fait une étude spéciale de la liturgie.
LIVOURNAIS	Relatif à la ville de Livourne en Italie.
LOBECTOMIE	Ectomie d’un lobe d’organe comme le poumon, le foie, le cerveau, la glande thyroïde.
LOCALEMENT	D’une manière locale, relativement aux lieux.
LOCALISANT	Qui localise.
LOCOMOBILE	Apte à se déplacer, à changer de lieu.
LOCOMOTEUR	Qui opère la locomotion.
LOCOMOTION	Changement de lieu en vertu de la faculté locomotrice.
LOCOMOTIVE	Personne, physique ou morale, dont le charisme ou les facultés lui permettent d'influer fortement sur le comportement d’une partie non négligeable de son entourage.
LOCUSTELLE	Genre de petit oiseau passereau, fauvette de marais dont le chant évoque celui d’un insecte tel une locuste.
LOGARITHME	Fonction qui permet une telle correspondance.
LOGICIENNE	Spécialiste de la logique informatique.
LOGIGRAMME	Organigramme de programmation, schéma logique.
LOGISTIQUE	Qui concerne la logistique.
LOGOGRAMME	Caractère représentant un morphème (mot, etc.) ayant un sens et une séquence de phonèmes (sons).
LOGOGRAPHE	Sténographe.
LOGOGRIPHE	Langage obscur, cryptique ou énigmatique.
LOGOMACHIE	Dispute de mots lorsque chacun utilise des mots dans un sens différent de celui de l'autre, usage de termes creux.
LOMBRICOLE	Relatif à la lombriculture, l’élevage des lombrics.
LONGICORNE	Se dit d'un insecte qui a de longues antennes.
LONGILIGNE	De taille longue et mince, et avec des membres longs et minces.
LONGIPENNE	Oiseau de mer, dont l’albatros est le type.
LONGUEMENT	D’une façon longue et qui passe la durée ordinaire.
LOPHOPHORE	Panache de tentacules ciliés entourant la bouche de certains invertébrés du groupe des protostomes et à fonction alimentaire ou, parfois, reproductrice, caractéristique du super-embranchement des lophophorés (Lophophorata), lequel comprend trois embranchements, soit les euproctes (ou bryozoaires) (Ectoprocta), les phoronides (Phoronida) et les brachiopodes (Brachiopoda).
LOQUETEUSE	Celle dont les vêtements sont en loques.
LORIENTAIS	Relatif à Lorient, commune française située dans le département du Morbihan.
LOSANGIQUE	Qui a la forme de losange.
LOUANGEUSE	Celle qui louange.
LOUBAVITCH	Membre d’une des branches principales du hassidisme.
LOUCHEMENT	Strabisme.
LOUFTINGUE	Fou.
LOURDEMENT	D’une façon qui pèse sur le corps.
LOURDINGUE	Lourd, dépourvu de finesse, de subtilité.
LOUVANISTE	Relatif à la ville belge de Louvain.
LOUVETERIE	Équipage pour la chasse au loup.
LOXODROMIE	Courbe tracée sur la surface d'une sphère, qui coupe tous les méridiens sous le même angle.
LOYALEMENT	D’une manière loyale.
LUBRIFIANT	Qui lubrifie.
LUCERNAIRE	Puit creusé dans les catacombes qui permet d’avoir une communication avec la surface.
LUCIDEMENT	D’une manière lucide ; clairement.
LUMACHELLE	Sorte de marbre où se trouvent des débris de coquilles fossiles.
LUNETTERIE	Lieu où l’on fabrique ou vend des lunettes.
LUPERCALES	Fêtes annuelles de l’ancienne Rome, qui se célébrait en l’honneur de Pan, le 15 des calendes de février.
LUSCINIOLE	Nom vernaculaire de quelques espèces de petits oiseaux passereaux de type fauvette de marais.
LUSITANIEN	Membre du peuple des Lusitaniens.
LUSTRATION	Purification.
LUXURIANCE	Abondance, richesse, état de ce qui est luxuriant.
LYCOPERDON	Un des genres de champignons qui constituent les vesses de loup.
LYMPHOCYTE	Cellule sanguine de la famille des leucocytes, cellule immunitaire spécifique (anticorps), impliquée dans les immunités humorale et cellulaire.
LYSERGIQUE	Qui se rapporte aux effets du LSD.
MABOULISME	Folie, crétinisme, bêtise, stupidité, chose stupide.
MACFARLANE	Manteau ample, sans manches, comportant une pèlerine sur les épaules, ou un grand collet.
MACHICOTER	Chanter comme un machicot.
MACHINERIE	Lieu où se trouvent toutes les machines motrices.
MACHINISME	Système de production qui consiste à remplacer le travail de l’homme par la machine.
MACHINISTE	ou Conducteur d'une locomotive électrique.
MACKINTOSH	Sorte de tissu imperméabilisé.
MACROCOSME	Le grand monde, l’univers, l’ensemble des choses, par opposition au microcosme, le petit monde, c’est-à- dire l’homme.
MACROCYSTE	Nom d’un genre de la famille des Lessoniaceae qui sont des algues brunes (Phaeophyceae) marines.
MACROFAUNE	L'ensemble des petits animaux visibles à l'œil nu (de 1 à 80 mm) d'un milieu.
MACROPHAGE	Qui a pour fonction de phagocyter les cellules apoptiques et les agents pathogènes.
MACROSPORE	Cellule haploïde issue de la méiose à l’origine du gamétophyte femelle.
MACULATION	Encrage, action de maculer.
MACULATURE	Action de maculer ou résultat de cette action.
MAGASINAGE	Chalandage.
MAGASINEUR	Celui qui emmagasine, qui met en magasin.
MAGASINIER	Celui qui est chargé de la réception, de la garde, du soin des objets renfermés dans un magasin, et de l’organisation de ce dernier.
MAGICIENNE	Celle qui pratique la magie.
MAGISTRALE	Ligne principale d’un plan, d’un tracé.
MAGISTRATE	Officière civile revêtue d’une autorité administrative.
MAGMATIQUE	Relatif au magma.
MAGMATISME	Ensemble des phénomènes concernant le magma.
MAGNANERIE	Élevage des vers à soie.
MAGNARELLE	Femme qui pratique l’élevage des vers à soie.
MAGNIFICAT	Mensuel catholique.
MAGNIFIQUE	Très beau, splendide.
MAGNOLIALE	Toute plante de l’ordre des magnoliales qui comprend environ 3 000 espèces réparties en six familles caractérisées par leurs grains de pollen à aperture unique, par la disposition en spirale de leurs différentes pièces florales autour du gynécée central, par leur périanthe peu ou non différencié en corolle et calice (et dont les parties sont appelées tépales), et par leur parenchyme comportant des cellules sphériques à huiles essentielles, et dont les espèces ont une distribution pantropicale (principales familles: annonacées [e.g. ylang-ylang, attier, corossolier, etc.], magnoliacées [i.e.magnolias et tulipiers], myristicacées [e.g. muscadier "vrai"], etc.).
MAGOUILLER	Faire des magouilles.
MAIGREMENT	D’une manière maigre ; fort peu.
MAIGRICHON	Maigrelet.
MAILLERAIS	Habitant de Maillères, commune française située dans le département des Landes.
MAILLETAGE	Opération qui consiste à garnir de clous à large tête toute la partie de la carène d’un bâtiment qui plonge dans la mer, afin de la préserver de la piqûre des vers.
MAILLETAIS	Habitant de Maillé, commune française située dans le département de la Vendée.
MAINTENANT	À l'instant présent, en ce moment.
MAINTENEUR	Développeur principal d’un projet logiciel.
MAISTRANCE	Ensemble des maîtres et des contremaîtres à bord d’un navire ou dans un arsenal.
MAJESTUEUX	Qui a de la majesté.
MAJORATION	Augmentation d’un montant, d’un prix.
MALADRERIE	Hospice.
MALADRESSE	Défaut d’adresse.
MALADROITE	Personne qui manque d’adresse.
MALANDREUX	Qui a des malandres, en parlant des bois de construction.
MALAPPRISE	Femme qui est mal élevée, qui manque d’éducation.
MALAXATION	Action de malaxer.
MALBARAISE	Femme ayant des origines d’Inde, généralement du Tamil Nadu ou du Kerala.
MALCOMMODE	ou Qui est difficile à vivre, à supporter.
MALCONTENT	Mécontent.
MALENTENDU	Paroles ou actions prises dans un autre sens que celui où elles ont été dites ou faites.
MALFAISANT	Qualifie les choses nuisibles à la santé.
MALFAITEUR	Qui fait le mal.
MALHEUREUX	Pauvre.
MALLOPHAGE	Insecte appartenant à l’ordre des '.
MALODORANT	Qui dégage une mauvaise odeur ; qui sent mauvais.
MALSONNANT	Qui sonne mal aux oreilles, contraire à la bienséance.
MALTHUSIEN	Relatif au malthusianisme.
MALTRAITER	Traiter quelqu’un d’une façon défavorable.
MALVOYANTE	Personne qui souffre d’une altération grave des facultés visuelles.
MAMAMOUCHI	Dignitaire de pacotille, apparatchik toc.
MAMILLAIRE	Qui a la forme d’un mamelon.
MAMMALOGIE	Branche de la zoologie qui étudie les mammifères.
MANAGEMENT	L’ensemble des dirigeants d’une organisation.
MANCENILLE	Fruit du mancenillier.
MANCHONNER	Raccorder avec un manchon.
MANDARINAL	Qui appartient aux mandarins, qui a le caractère du mandarin.
MANDARINAT	Dignité de mandarin.
MANDATAIRE	Serveur mandataire.
MANDRAGORE	Plante de la famille des solanées dite porteuse de vertus magiques.
MANDRINAGE	Utilisation du mandrin (pièce de bois cylindrique).
MANGANIDES	Famille de minéraux qui comprend le manganèse et ses combinaisons.
MANGANIQUE	Qui contient du manganèse.
MANGEAILLE	Ce qu’on donne à manger à quelques animaux domestiques, à des oiseaux.
MANGEOTTER	Manger peu ou manger souvent, sans grand appétit.
MANGONNEAU	Engin de guerre utilisé dans les sièges au Moyen Âge, très proche du trébuchet dont il est une évolution permettant un tir plus précis et d’une plus grande force.
MANGOUSTAN	Mangoustanier.
MANGUERAIE	Plantation de manguiers.
MANIFESTER	Rendre manifeste.
MANIGANCER	Tramer une intrigue secrète ; préparer artificieusement l’issue d’une affaire au moyen d’une manigance.
MANIGUETTE	Habitante de Malleloy, commune française située dans le département de la Meurthe-et-Moselle.
MANIPULANT	Employé d’un bureau de poste qui assure le tri du courrier et des colis dans le cadre de son travail.
MANITOBAIN	Relatif au Manitoba.
MANOEUVREZ	Mauvaise orthographe de manœuvrez.
MANOGRAPHE	Appareil servant à mesurer et enregistrer la pression d'un fluide, manomètre enregistreur.
MANOUVRIER	Ouvrier agricole journalier sans terres propres.
MANQUEMENT	Faute d’omission.
MANZANILLA	Commune d’Espagne, située dans la province de Huelva et la Communauté autonome d’Andalousie.
MAPPEMONDE	Représentation cartographique plane de toutes les parties du globe terrestre divisé en deux hémisphères circonscrits chacun dans un grand cercle.
MAQUERELLE	Tenancière d’une maison close, d’un établissement de prostitution. On dit aussi dans ce sens mère maquerelle.
MAQUILLAGE	Résultat de cette action.
MAQUILLEUR	Personne qui fait métier de maquiller, au théâtre, au cinéma, dans un institut de beauté, etc.
MAQUISARDE	Femme qui a pris le maquis.
MARABOUTER	Jeter un sort à, envoûter.
MARAUDEUSE	Celle qui pratique la maraude.
MARCASSITE	Minéral composé de sulfure de fer, très courant dans la nature.
MARCESCENT	Qui reste en place à la saison de repos végétatif, à propos d'une feuille ou d'une pièce florale.
MARCHANDER	Hésiter, balancer.
MARCHANTIA	Genre d’hépatique, de l’ordre des marchantiales très commune sur la terre humide ou sur les rochers.
MARCHEPIED	Moyen de parvenir à ses fins.
MARCOPHILE	Personne qui voue une passion aux marques postales.
MARCOTTAGE	Technique de multiplication des végétaux consistant à enterrer une partie aérienne d’une plante afin qu’elle produise des racines.
MARGOUSIER	Synonyme fréquent d'azédarach (Melia azedarach), qu'on appelle aussi arbre à chapelet ou faux neem; on le distingue alors du "vrai" margousier par le nom spécifique de margousier à feuilles de frêne.
MARGRAVIAT	Pays qu’il gouverne.
MARGRAVINE	Épouse d’un margrave.
MARGUERITE	Plante herbacée à fleurs blanches et cœur jaune, de la famille des astéracées.
MARIANISTE	Relatif à la , fondée à Bordeaux en 1817 par .
MARINGOTTE	Petite voiture tractée par un ou plusieurs chevaux, ordinairement suspendue, garnie de barreaux sur les côtés avec des bancs mobiles.
MARINGOUIN	, Moustique.
MARIOLOGIE	Branche de la théologie chrétienne qui concerne la place de Marie, mère de Jésus-Christ, dans le mystère du salut du monde.
MARJOLAINE	Plante aromatique voisine de l'origan, utilisée en cuisine et en herboristerie.
MARKETEUSE	Spécialiste du marketing.
MARMENTEAU	Qualifie des bois de haute futaie qui ne sont pas destinés à être abattus, et qui servent de décoration.
MARMONNANT	Qui marmonne.
MARMORISER	Transformer en marbre.
MARMOTTAGE	Action de marmotter.
MARMOTTANT	Qui marmotte.
MARMOTTEUR	Personne ayant l'habitude de marmotter.
MARMOTTIER	Montreur de marmottes.
MAROQUINER	Maroquiner du papier.
MAROUFLAGE	Action de maroufler.
MARQUETEUR	Celui qui fait de la marqueterie.
MARQUISIEN	Relatif aux îles Marquises, en Polynésie française, et à ses habitants.
MARRONNIER	Vendeur de marrons chauds ou froids.
MARSOUINER	Se déplacer en mer tel un marsouin en accélérant sous la surface puis en se projetant vigoureusement hors de l'eau pour bénéficier de la plus faible résistance de l'air avant de replonger et ainsi avancer plus vite tout en économisant de l'énergie.
MARSUPIAUX	Quadrupèdes mammifères, dont les femelles ont sous le ventre un sac ou grand repli de la peau, appelé marsupium, qui renferme les mamelles et où les petits sont réunis après leur naissance.
MARTINGALE	Action qui réussit à tous les coups.
MARTINISME	Système d’illuminisme d’après lequel le vrai initié, celui qui a reçu dans son extase l’inspiration divine, devient une sorte de dieu sous forme humaine.
